code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,season_x
2210566,33,TRUE,TRUE,296,2022-04-20T18:45:00Z,90,FALSE,TRUE,7,0,14,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 697}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 144}], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 146}], 'h': [{'value': 2, 'element': 295}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 39}, {'value': 2, 'element': 58}, {'value': 1, 'element': 303}, {'value': 1, 'element': 305}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 146}, {'value': 16, 'element': 488}, {'value': 15, 'element': 477}, {'value': 14, 'element': 155}, {'value': 13, 'element': 162}, {'value': 11, 'element': 493}, {'value': 10, 'element': 148}, {'value': 8, 'element': 586}, {'value': 4, 'element': 150}, {'value': 4, 'element': 154}, {'value': 3, 'element': 159}, {'value': 1, 'element': 153}, {'value': -2, 'element': 144}], 'h': [{'value': 33, 'element': 39}, {'value': 26, 'element': 58}, {'value': 25, 'element': 303}, {'value': 25, 'element': 305}, {'value': 24, 'element': 308}, {'value': 23, 'element': 295}, {'value': 22, 'element': 697}, {'value': 7, 'element': 291}, {'value': 7, 'element': 310}, {'value': 6, 'element': 307}, {'value': 4, 'element': 304}, {'value': 3, 'element': 109}, {'value': 3, 'element': 309}, {'value': 2, 'element': 19}]}]",2,3,66637,2021_22
2210565,33,TRUE,TRUE,295,2022-04-20T19:00:00Z,90,FALSE,TRUE,4,0,12,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 254}, {'value': 1, 'element': 261}, {'value': 1, 'element': 265}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 251}, {'value': 1, 'element': 254}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 59}, {'value': 1, 'element': 61}, {'value': 1, 'element': 74}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 69}], 'h': [{'value': 1, 'element': 257}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 254}, {'value': 2, 'element': 265}, {'value': 1, 'element': 261}]}, {'identifier': 'bps', 'a': [{'value': 12, 'element': 69}, {'value': 11, 'element': 59}, {'value': 11, 'element': 584}, {'value': 10, 'element': 71}, {'value': 9, 'element': 62}, {'value': 9, 'element': 447}, {'value': 9, 'element': 462}, {'value': 9, 'element': 538}, {'value': 8, 'element': 55}, {'value': 5, 'element': 74}, {'value': 4, 'element': 60}, {'value': 3, 'element': 63}, {'value': 1, 'element': 612}, {'value': -1, 'element': 61}], 'h': [{'value': 42, 'element': 254}, {'value': 30, 'element': 265}, {'value': 29, 'element': 261}, {'value': 28, 'element': 257}, {'value': 26, 'element': 252}, {'value': 26, 'element': 259}, {'value': 25, 'element': 256}, {'value': 19, 'element': 251}, {'value': 15, 'element': 250}, {'value': 10, 'element': 266}, {'value': 9, 'element': 262}, {'value': 8, 'element': 258}, {'value': 6, 'element': 264}, {'value': 3, 'element': 263}]}]",2,5,66636,2021_22
2210562,33,TRUE,TRUE,292,2022-04-21T18:45:00Z,90,FALSE,TRUE,16,0,5,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 451}, {'value': 1, 'element': 585}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 115}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 343}, {'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 98}, {'value': 1, 'element': 101}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 333}], 'h': [{'value': 3, 'element': 112}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 585}, {'value': 2, 'element': 115}, {'value': 1, 'element': 451}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 341}, {'value': 17, 'element': 333}, {'value': 17, 'element': 567}, {'value': 15, 'element': 546}, {'value': 11, 'element': 343}, {'value': 9, 'element': 460}, {'value': 8, 'element': 336}, {'value': 7, 'element': 335}, {'value': 7, 'element': 339}, {'value': 6, 'element': 517}, {'value': 5, 'element': 342}, {'value': 3, 'element': 518}, {'value': 2, 'element': 491}], 'h': [{'value': 38, 'element': 585}, {'value': 37, 'element': 115}, {'value': 35, 'element': 451}, {'value': 30, 'element': 112}, {'value': 28, 'element': 113}, {'value': 20, 'element': 98}, {'value': 12, 'element': 118}, {'value': 6, 'element': 104}, {'value': 5, 'element': 101}, {'value': 4, 'element': 578}, {'value': 3, 'element': 110}, {'value': 3, 'element': 111}, {'value': 3, 'element': 575}, {'value': -2, 'element': 700}]}]",2,2,66633,2021_22
2210601,34,TRUE,TRUE,331,2022-04-23T11:30:00Z,90,FALSE,TRUE,13,1,1,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 579}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 22}, {'value': 1, 'element': 466}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 12}, {'value': 1, 'element': 22}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 277}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 277}, {'value': 1, 'element': 279}, {'value': 1, 'element': 284}, {'value': 1, 'element': 579}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 12}, {'value': 1, 'element': 466}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 270}], 'h': [{'value': 4, 'element': 559}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 579}], 'h': [{'value': 3, 'element': 22}, {'value': 1, 'element': 7}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 579}, {'value': 24, 'element': 271}, {'value': 15, 'element': 270}, {'value': 15, 'element': 555}, {'value': 10, 'element': 284}, {'value': 10, 'element': 485}, {'value': 10, 'element': 510}, {'value': 7, 'element': 279}, {'value': 7, 'element': 459}, {'value': 6, 'element': 285}, {'value': 3, 'element': 277}, {'value': 3, 'element': 281}, {'value': 2, 'element': 276}, {'value': 1, 'element': 512}], 'h': [{'value': 35, 'element': 22}, {'value': 30, 'element': 7}, {'value': 23, 'element': 12}, {'value': 17, 'element': 559}, {'value': 15, 'element': 558}, {'value': 14, 'element': 23}, {'value': 14, 'element': 466}, {'value': 11, 'element': 5}, {'value': 10, 'element': 67}, {'value': 6, 'element': 21}, {'value': 5, 'element': 14}, {'value': 3, 'element': 590}, {'value': 2, 'element': 20}, {'value': 2, 'element': 26}]}]",3,4,66672,2021_22
2210607,34,TRUE,TRUE,337,2022-04-23T14:00:00Z,90,FALSE,TRUE,2,0,9,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 50}, {'value': 1, 'element': 492}], 'h': [{'value': 1, 'element': 203}, {'value': 1, 'element': 212}, {'value': 1, 'element': 505}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 30}], 'h': [{'value': 3, 'element': 200}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 217}, {'value': 2, 'element': 220}, {'value': 1, 'element': 200}, {'value': 1, 'element': 209}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 30}, {'value': 24, 'element': 45}, {'value': 22, 'element': 38}, {'value': 21, 'element': 52}, {'value': 18, 'element': 44}, {'value': 11, 'element': 50}, {'value': 10, 'element': 681}, {'value': 9, 'element': 40}, {'value': 8, 'element': 35}, {'value': 6, 'element': 638}, {'value': 5, 'element': 43}, {'value': 3, 'element': 41}, {'value': 3, 'element': 51}, {'value': 2, 'element': 492}], 'h': [{'value': 30, 'element': 217}, {'value': 26, 'element': 220}, {'value': 25, 'element': 200}, {'value': 25, 'element': 209}, {'value': 21, 'element': 218}, {'value': 14, 'element': 210}, {'value': 8, 'element': 203}, {'value': 6, 'element': 455}, {'value': 6, 'element': 505}, {'value': 4, 'element': 211}, {'value': 2, 'element': 205}, {'value': 2, 'element': 215}, {'value': 1, 'element': 587}]}]",2,3,66678,2021_22
2210609,34,TRUE,TRUE,339,2022-04-23T14:00:00Z,90,FALSE,TRUE,18,1,12,5,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 676}], 'h': [{'value': 4, 'element': 263}, {'value': 1, 'element': 266}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 450}], 'h': [{'value': 2, 'element': 251}, {'value': 1, 'element': 263}, {'value': 1, 'element': 264}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 256}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 376}], 'h': [{'value': 1, 'element': 257}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 263}, {'value': 2, 'element': 251}, {'value': 1, 'element': 266}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 450}, {'value': 22, 'element': 676}, {'value': 13, 'element': 376}, {'value': 10, 'element': 384}, {'value': 10, 'element': 677}, {'value': 9, 'element': 354}, {'value': 9, 'element': 400}, {'value': 8, 'element': 381}, {'value': 7, 'element': 403}, {'value': 4, 'element': 399}, {'value': 4, 'element': 468}, {'value': 2, 'element': 379}, {'value': 2, 'element': 679}, {'value': -1, 'element': 404}], 'h': [{'value': 128, 'element': 263}, {'value': 34, 'element': 251}, {'value': 31, 'element': 266}, {'value': 23, 'element': 264}, {'value': 17, 'element': 259}, {'value': 15, 'element': 33}, {'value': 13, 'element': 250}, {'value': 13, 'element': 453}, {'value': 12, 'element': 262}, {'value': 9, 'element': 257}, {'value': 7, 'element': 256}, {'value': 6, 'element': 255}, {'value': 5, 'element': 258}, {'value': 2, 'element': 254}]}]",2,5,66680,2021_22
2210610,34,TRUE,TRUE,340,2022-04-23T14:00:00Z,90,FALSE,TRUE,14,3,15,0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 310}, {'value': 1, 'element': 697}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 304}, {'value': 1, 'element': 307}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 307}, {'value': 1, 'element': 697}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 295}], 'h': [{'value': 4, 'element': 314}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 310}, {'value': 2, 'element': 697}, {'value': 1, 'element': 299}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 62, 'element': 310}, {'value': 36, 'element': 697}, {'value': 29, 'element': 299}, {'value': 28, 'element': 58}, {'value': 27, 'element': 295}, {'value': 24, 'element': 39}, {'value': 21, 'element': 307}, {'value': 19, 'element': 303}, {'value': 17, 'element': 304}, {'value': 14, 'element': 19}, {'value': 12, 'element': 309}, {'value': 4, 'element': 292}, {'value': 3, 'element': 300}, {'value': 3, 'element': 308}], 'h': [{'value': 17, 'element': 318}, {'value': 14, 'element': 321}, {'value': 12, 'element': 314}, {'value': 12, 'element': 457}, {'value': 11, 'element': 471}, {'value': 10, 'element': 324}, {'value': 9, 'element': 581}, {'value': 8, 'element': 319}, {'value': 6, 'element': 449}, {'value': 5, 'element': 326}, {'value': 5, 'element': 648}, {'value': 3, 'element': 315}, {'value': 2, 'element': 528}, {'value': -1, 'element': 323}]}]",2,2,66681,2021_22
2210602,34,TRUE,TRUE,332,2022-04-23T16:30:00Z,90,FALSE,TRUE,17,0,3,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 702}], 'h': [{'value': 1, 'element': 76}, {'value': 1, 'element': 90}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 353}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 494}, {'value': 2, 'element': 588}], 'h': [{'value': 1, 'element': 89}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 494}, {'value': 30, 'element': 588}, {'value': 26, 'element': 361}, {'value': 25, 'element': 364}, {'value': 22, 'element': 353}, {'value': 22, 'element': 368}, {'value': 18, 'element': 365}, {'value': 14, 'element': 359}, {'value': 13, 'element': 701}, {'value': 11, 'element': 702}, {'value': 4, 'element': 367}, {'value': 3, 'element': 357}, {'value': 3, 'element': 362}], 'h': [{'value': 28, 'element': 89}, {'value': 22, 'element': 76}, {'value': 22, 'element': 80}, {'value': 22, 'element': 83}, {'value': 22, 'element': 90}, {'value': 16, 'element': 84}, {'value': 14, 'element': 699}, {'value': 8, 'element': 85}, {'value': 8, 'element': 86}, {'value': 6, 'element': 524}, {'value': 3, 'element': 82}, {'value': 1, 'element': 78}]}]",3,2,66673,2021_22
2210603,34,TRUE,TRUE,333,2022-04-24T13:00:00Z,90,FALSE,TRUE,16,2,4,2,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 341}], 'h': [{'value': 1, 'element': 447}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 335}, {'value': 1, 'element': 346}], 'h': [{'value': 1, 'element': 64}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 351}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 584}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 333}], 'h': [{'value': 3, 'element': 69}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 341}], 'h': [{'value': 2, 'element': 64}, {'value': 1, 'element': 447}]}, {'identifier': 'bps', 'a': [{'value': 50, 'element': 341}, {'value': 21, 'element': 335}, {'value': 15, 'element': 333}, {'value': 13, 'element': 346}, {'value': 11, 'element': 336}, {'value': 11, 'element': 343}, {'value': 10, 'element': 342}, {'value': 9, 'element': 491}, {'value': 8, 'element': 345}, {'value': 8, 'element': 351}, {'value': 6, 'element': 460}, {'value': 3, 'element': 339}, {'value': 2, 'element': 518}], 'h': [{'value': 24, 'element': 64}, {'value': 22, 'element': 447}, {'value': 15, 'element': 69}, {'value': 14, 'element': 584}, {'value': 12, 'element': 59}, {'value': 12, 'element': 462}, {'value': 11, 'element': 74}, {'value': 10, 'element': 62}, {'value': 9, 'element': 61}, {'value': 9, 'element': 538}, {'value': 3, 'element': 612}, {'value': 2, 'element': 55}, {'value': 2, 'element': 60}, {'value': 2, 'element': 63}]}]",2,2,66674,2021_22
2210604,34,TRUE,TRUE,334,2022-04-24T13:00:00Z,90,FALSE,TRUE,20,0,5,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 111}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 700}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 441}], 'h': [{'value': 1, 'element': 105}, {'value': 1, 'element': 111}, {'value': 1, 'element': 113}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 475}], 'h': [{'value': 4, 'element': 112}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 112}, {'value': 2, 'element': 111}, {'value': 1, 'element': 98}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 428}, {'value': 17, 'element': 475}, {'value': 16, 'element': 429}, {'value': 15, 'element': 437}, {'value': 14, 'element': 434}, {'value': 13, 'element': 426}, {'value': 13, 'element': 431}, {'value': 13, 'element': 433}, {'value': 11, 'element': 583}, {'value': 10, 'element': 430}, {'value': 5, 'element': 445}, {'value': 3, 'element': 461}, {'value': 1, 'element': 441}], 'h': [{'value': 30, 'element': 112}, {'value': 27, 'element': 111}, {'value': 26, 'element': 98}, {'value': 24, 'element': 585}, {'value': 19, 'element': 113}, {'value': 19, 'element': 451}, {'value': 17, 'element': 101}, {'value': 17, 'element': 115}, {'value': 15, 'element': 700}, {'value': 8, 'element': 118}, {'value': 5, 'element': 104}, {'value': 3, 'element': 103}, {'value': 3, 'element': 575}, {'value': -3, 'element': 105}]}]",3,2,66675,2021_22
2210605,34,TRUE,TRUE,335,2022-04-24T13:00:00Z,90,FALSE,TRUE,19,0,6,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 137}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 122}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [{'value': 1, 'element': 408}], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 123}]}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 122}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 414}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 408}], 'h': [{'value': 2, 'element': 143}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 408}], 'h': [{'value': 2, 'element': 122}, {'value': 1, 'element': 121}, {'value': 1, 'element': 527}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 408}, {'value': 17, 'element': 422}, {'value': 15, 'element': 411}, {'value': 13, 'element': 417}, {'value': 12, 'element': 423}, {'value': 11, 'element': 425}, {'value': 10, 'element': 406}, {'value': 8, 'element': 418}, {'value': 5, 'element': 419}, {'value': 4, 'element': 412}, {'value': 2, 'element': 416}, {'value': 2, 'element': 421}, {'value': 1, 'element': 420}, {'value': -1, 'element': 414}], 'h': [{'value': 30, 'element': 122}, {'value': 27, 'element': 121}, {'value': 27, 'element': 527}, {'value': 25, 'element': 119}, {'value': 25, 'element': 137}, {'value': 25, 'element': 143}, {'value': 14, 'element': 123}, {'value': 14, 'element': 130}, {'value': 14, 'element': 132}, {'value': 7, 'element': 138}, {'value': 6, 'element': 529}, {'value': 4, 'element': 134}, {'value': 4, 'element': 141}, {'value': 2, 'element': 131}]}]",3,4,66676,2021_22
